locator_domain,location_name,street_address,city,state,zip,county_code,phone
https://www.marriott.com/hotels/travel/bostd-towneplace-suites-boston-north-shore-danvers/,TownePlace Suites Boston North Shore/Danvers,238 Andover Street,Danvers,Massachusetts,01923,USA,+1 978-777-6222
https://www.marriott.com/hotels/travel/ekots-towneplace-suites-elko/,TownePlace Suites Elko,2625 East Jennings Way,Elko,Nevada,89801,USA,+1 775-738-9900
https://www.marriott.com/hotels/travel/esnfi-fairfield-inn-and-suites-easton/,Fairfield Inn & Suites Easton,8945 Sunflower Drive,Easton,Maryland,21601,USA,+1 410-822-0050
https://www.marriott.com/hotels/travel/tpaea-sheraton-tampa-brandon-hotel/,Sheraton Tampa Brandon Hotel,10221 Princess Palm Avenue,Tampa,Florida,33610,USA,+1 813-623-6363
https://www.marriott.com/hotels/travel/pwmcd-courtyard-portland-downtown-waterfront/,Courtyard Portland Downtown/Waterfront,321 Commercial Street,Portland,Maine,04101,USA,+1 207-780-6000
https://www.marriott.com/hotels/travel/puwfi-fairfield-inn-and-suites-moscow/,Fairfield Inn & Suites Moscow,1000 West Pullman Road,Moscow,Idaho,83843,USA,+1 208-882-4600
https://www.marriott.com/hotels/travel/pbifd-fairfield-inn-and-suites-delray-beach-i-95/,Fairfield Inn & Suites Delray Beach I-95,910 West Atlantic Avenue,Delray Beach,Florida,33444,USA,+1 561-279-2900
https://www.marriott.com/hotels/travel/waslp-fairfield-inn-lexington-park-patuxent-river-naval-air-station/,Fairfield Inn Lexington Park Patuxent River Naval Air Station,22119 Three Notch Road,Lexington Park,Maryland,20653,USA,+1 301-863-0203
https://www.marriott.com/hotels/travel/wasgw-crystal-gateway-marriott/,Crystal Gateway Marriott,1700 Jefferson Davis Highway,Arlington,Virginia,22202,USA,+1 703-920-3230
https://www.marriott.com/hotels/travel/mspac-ac-hotel-bloomington-mall-of-america/,AC Hotel Bloomington Mall of America,8100 26th Avenue South,Bloomington,Minnesota,55425,USA,+1 952-854-0123
https://www.marriott.com/hotels/travel/atlla-aloft-alpharetta/,Aloft Alpharetta,7895 North Point Parkway,Alpharetta,Georgia,30022,USA,+1 678-527-6800
https://www.marriott.com/hotels/travel/auspf-courtyard-austin-pflugerville-and-pflugerville-conference-center/,Courtyard Austin Pflugerville and Pflugerville Conference Center,16100 Impact Way,Pflugerville,Texas,78660,USA,+1 512-220-2525
https://www.marriott.com/hotels/travel/ontak-lake-arrowhead-resort-and-spa-autograph-collection/,"Lake Arrowhead Resort and Spa, Autograph Collection",27984 Hwy 189,Lake Arrowhead,California,92352,USA,+1 909-336-1511
https://www.marriott.com/hotels/travel/miabb-miami-marriott-biscayne-bay/,Miami Marriott Biscayne Bay,1633 North Bayshore Drive,Miami,Florida,33132,USA,+1 305-374-3900
https://www.marriott.com/hotels/travel/pwmac-ac-hotel-portland-downtown-waterfront/,"AC Hotel Portland Downtown/Waterfront, ME",158 Fore Street,Portland,Maine,04101,USA,+1 207-747-1640
https://www.marriott.com/hotels/travel/crpri-residence-inn-corpus-christi/,Residence Inn Corpus Christi,5229 Blanche Moore Drive,Corpus Christi,Texas,78411,USA,+1 361-985-1113
https://www.marriott.com/hotels/travel/phlmg-residence-inn-philadelphia-montgomeryville/,Residence Inn Philadelphia Montgomeryville,1110 Bethlehem Pike,North Wales,Pennsylvania,19454,USA,+1 267-468-0111
https://www.marriott.com/hotels/travel/iahcs-courtyard-houston-north-shenandoah/,Courtyard Houston North/Shenandoah,19255 David Memorial Drive,Shenandoah,Texas,77385,USA,+1 936-273-6600
https://www.marriott.com/hotels/travel/bosav-springhill-suites-boston-andover/,SpringHill Suites Boston Andover,550 Minuteman Road,Andover,Massachusetts,01810,USA,+1 978-688-8200
https://www.marriott.com/hotels/travel/idash-springhill-suites-idaho-falls/,SpringHill Suites Idaho Falls,665 Riverwalk Drive,Idaho Falls,Idaho,83402,USA,+1 208-552-7000
https://www.marriott.com/hotels/travel/goncy-courtyard-norwich/,Courtyard Norwich,181 West Town Street,Norwich,Connecticut,06360,USA,+1 860-886-2600
https://www.marriott.com/hotels/travel/okkcy-courtyard-kokomo/,Courtyard Kokomo,411 Kentucky Drive.,Kokomo,Indiana,46902,USA,+1 765-453-0800
https://www.marriott.com/hotels/travel/mkeok-towneplace-suites-milwaukee-oak-creek/,TownePlace Suites Milwaukee Oak Creek,7980 South Market Street,Oak Creek,Wisconsin,53154,USA,+1 414-764-7980
https://www.marriott.com/hotels/travel/couts-towneplace-suites-columbia/,TownePlace Suites Columbia,4400 Nocona Parkway,Columbia,Missouri,65201,USA,+1 573-817-0012
https://www.marriott.com/hotels/travel/wassf-towneplace-suites-springfield/,TownePlace Suites Springfield,6245 Brandon Avenue,Springfield,Virginia,22150,USA,+1 703-569-8060
https://www.marriott.com/hotels/travel/laxlm-jw-marriott-santa-monica-le-merigot/,JW Marriott Santa Monica Le Merigot,1740 Ocean Avenue,Santa Monica,California,90401,USA,+1 310-395-9700
https://www.marriott.com/hotels/travel/mcosa-springhill-suites-orlando-airport/,SpringHill Suites Orlando Airport,5828 Hazeltine National Drive,Orlando,Florida,32822,USA,+1 407-816-5533
https://www.marriott.com/hotels/travel/lcipl-fairfield-inn-and-suites-plymouth/,Fairfield Inn & Suites Plymouth,12 Ridgeview Lane,Plymouth,New Hampshire,03264,USA,+1 603-536-0100
https://www.marriott.com/hotels/travel/ewrdt-courtyard-newark-downtown/,Courtyard Newark Downtown,858 Broad Street,Newark,New Jersey,07102,USA,+1 973-848-0070
https://www.marriott.com/hotels/travel/slcrp-residence-inn-provo-south-university/,Residence Inn Provo South University,1290 South University Avenue,Provo,Utah,84601,USA,+1 801-734-9740
https://www.marriott.com/hotels/travel/cmhch-fairfield-inn-and-suites-chillicothe-oh/,"Fairfield Inn & Suites Chillicothe, OH",300 North Plaza Boulevard,Chillicothe,Ohio,45601,USA,+1 740-771-9090
https://www.marriott.com/hotels/travel/abecv-springhill-suites-allentown-bethlehem-center-valley/,SpringHill Suites Allentown Bethlehem/Center Valley,3800 West Drive,Center Valley,Pennsylvania,18034,USA,+1 610-709-9797
https://www.marriott.com/hotels/travel/srqbt-courtyard-sarasota-university-park-lakewood-ranch-area/,Courtyard Sarasota University Park/Lakewood Ranch Area,8305 Tourist Center Drive,Sarasota,Florida,34201,USA,+1 941-360-2626
https://www.marriott.com/hotels/travel/indct-courtyard-indianapolis-downtown/,Courtyard Indianapolis Downtown,601 West Washington Street,Indianapolis,Indiana,46204,USA,+1 317-822-9029
https://www.marriott.com/hotels/travel/pbipb-residence-inn-west-palm-beach/,Residence Inn West Palm Beach,2461 Metrocentre Boulevard East,West Palm Beach,Florida,33407,USA,+1 561-687-4747
https://www.marriott.com/hotels/travel/atlre-the-hotel-at-avalon-autograph-collection/,"The Hotel at Avalon, Autograph Collection",9000 Avalon Boulevard,Alpharetta,Georgia,30009,USA,+1 678-722-3600
https://www.marriott.com/hotels/travel/rdurx-residence-inn-raleigh-downtown/,Residence Inn Raleigh Downtown,616 South Salisbury Street,Raleigh,North Carolina,27601,USA,+1 919-856-0017
https://www.marriott.com/hotels/travel/lbbdt-courtyard-lubbock-downtown-university-area/,Courtyard Lubbock Downtown/University Area,308 Avenue V,Lubbock,Texas,79415,USA,+1 806-368-8403
https://www.marriott.com/hotels/travel/lgbcp-courtyard-cypress-anaheim-orange-county/,Courtyard Cypress Anaheim/Orange County,5865 Katella Avenue,Cypress,California,90630,USA,+1 714-827-1010
https://www.marriott.com/hotels/travel/tolrt-residence-inn-toledo-maumee/,Residence Inn Toledo Maumee,1370 Arrowhead Drive,Maumee,Ohio,43537,USA,+1 419-891-2233
https://www.marriott.com/hotels/travel/ausno-austin-marriott-north/,Austin Marriott North,2600 La Frontera Boulevard,Round Rock,Texas,78681,USA,+1 512-733-6767
https://www.marriott.com/hotels/travel/satfa-fairfield-inn-and-suites-san-antonio-airport-north-star-mall/,Fairfield Inn & Suites San Antonio Airport/North Star Mall,88 NE Loop 410,San Antonio,Texas,78216,USA,+1 210-530-9899
https://www.marriott.com/hotels/travel/denrk-residence-inn-denver-southwest-lakewood/,Residence Inn Denver Southwest/Lakewood,7050 West Hampden Avenue,Lakewood,Colorado,80227,USA,+1 303-985-7676
https://www.marriott.com/hotels/travel/ewrnb-fairfield-inn-and-suites-north-bergen/,Fairfield Inn & Suites North Bergen,1707 69th Street,North Bergen,New Jersey,07047,USA,+1 201-272-6600
https://www.marriott.com/hotels/travel/slccc-salt-lake-city-marriott-city-center/,Salt Lake City Marriott City Center,220 South State Street,Salt Lake City,Utah,84111,USA,+1 801-961-8700
https://www.marriott.com/hotels/travel/msprv-fairfield-inn-and-suites-minneapolis-st-paul-roseville/,Fairfield Inn & Suites Minneapolis St. Paul/Roseville,3045 Centre Pointe Dr. N,Roseville,Minnesota,55113,USA,+1 651-636-7869
https://www.marriott.com/hotels/travel/chiin-residence-inn-chicago-southeast-hammond-in/,"Residence Inn Chicago Southeast/Hammond, IN",7740 Corinne Drive,Hammond,Indiana,46323,USA,+1 219-844-8440
https://www.marriott.com/hotels/travel/orfak-the-cavalier-virginia-beach-autograph-collection/,"The Cavalier Virginia Beach, Autograph Collection",4200 Atlantic Avenue,Virginia Beach,Virginia,23451,USA,+1 757-425-8555
https://www.marriott.com/hotels/travel/mspmg-courtyard-minneapolis-maple-grove-arbor-lakes/,Courtyard Minneapolis Maple Grove/Arbor Lakes,11871 Fountains Way,Maple Grove,Minnesota,55369,USA,+1 763-425-5355
https://www.marriott.com/hotels/travel/elpal-aloft-el-paso-downtown/,Aloft El Paso Downtown,303 Texas Avenue,El Paso,Texas,79901,USA,+1 915-351-7990
https://www.marriott.com/hotels/travel/phfch-courtyard-hampton-coliseum-central/,Courtyard Hampton Coliseum Central,1917 Coliseum Drive,Hampton,Virginia,23666,USA,+1 757-838-3300
https://www.marriott.com/hotels/travel/mspsp-minneapolis-marriott-west/,Minneapolis Marriott West,9960 Wayzata Boulevard,Minneapolis,Minnesota,55426,USA,+1 952-544-4400
https://www.marriott.com/hotels/travel/nycnu-w-new-york-union-square/,W New York – Union Square,201 Park Avenue South,New York,New York,10003,USA,+1 212-253-9119
https://www.marriott.com/hotels/travel/phlwe-philadelphia-marriott-west/,Philadelphia Marriott West,111 Crawford Avenue,West Conshohocken,Pennsylvania,19428,USA,+1 610-941-5600
https://www.marriott.com/hotels/travel/denhr-residence-inn-denver-highlands-ranch/,Residence Inn Denver Highlands Ranch,93 West Centennial Boulevard,Highlands Ranch,Colorado,80126,USA,+1 303-683-5500
https://www.marriott.com/hotels/travel/dtwsd-springhill-suites-detroit-southfield/,SpringHill Suites Detroit Southfield,28555 Northwestern Highway,Southfield,Michigan,48034,USA,+1 248-352-6100
https://www.marriott.com/hotels/travel/tulsh-springhill-suites-tulsa/,SpringHill Suites Tulsa,11015 East 73rd Street,Tulsa,Oklahoma,74133,USA,+1 918-254-1777
https://www.marriott.com/hotels/travel/mcipt-four-points-kansas-city-sports-complex/,Four Points by Sheraton Kansas City - Sports Complex,4011 Blue Ridge Cut-Off,Kansas City,Missouri,64133,USA,+1 816-353-5300
https://www.marriott.com/hotels/travel/tultl-aloft-tulsa/,Aloft Tulsa,6716 S. 104th East Avenue,Tulsa,Oklahoma,74133,USA,+1 918-949-9000
https://www.marriott.com/hotels/travel/dayoh-marriott-at-the-university-of-dayton/,Marriott at the University of Dayton,1414 South Patterson Boulevard,Dayton,Ohio,45409,USA,+1 937-223-1000
https://www.marriott.com/hotels/travel/whrvi-marriotts-streamside-evergreen-at-vail/,Marriott's StreamSide Evergreen at Vail,2284 South Frontage Road West,Vail,Colorado,81657,USA,+1 970-476-6000
https://www.marriott.com/hotels/travel/btrpa-towneplace-suites-baton-rouge-port-allen/,TownePlace Suites Baton Rouge Port Allen,2665 Office Park Drive,Port Allen,Louisiana,70767,USA,+1 225-387-5100
https://www.marriott.com/hotels/travel/dalle-fairfield-inn-and-suites-dallas-lewisville/,Fairfield Inn & Suites Dallas Lewisville,2697 Lake Vista Drive,Lewisville,Texas,75067,USA,+1 972-899-6900
https://www.marriott.com/hotels/travel/nycms-courtyard-new-york-manhattan-herald-square/,Courtyard New York Manhattan/Herald Square,71 West 35th Street at 6th Avenue,New York,New York,10001,USA,+1 212-239-4569
https://www.marriott.com/hotels/travel/dfwun-fairfield-inn-and-suites-fort-worth-university-drive/,Fairfield Inn & Suites Fort Worth University Drive,1505 S University Drive,Fort Worth,Texas,76107,USA,+1 817-335-2000
https://www.marriott.com/hotels/travel/cleto-towneplace-suites-cleveland-solon/,TownePlace Suites Cleveland Solon,6040 Enterprise Parkway,Solon,Ohio,44139,USA,+1 440-394-1270
https://www.marriott.com/hotels/travel/cleci-courtyard-cleveland-independence/,Courtyard Cleveland Independence,5051 West Creek Road,Independence,Ohio,44131,USA,+1 216-901-9988
https://www.marriott.com/hotels/travel/dtwmb-fairfield-inn-and-suites-detroit-chesterfield/,Fairfield Inn & Suites Detroit Chesterfield,45800 Market Place Boulevard,Chesterfield,Michigan,48051,USA,+1 586-267-5300
https://www.marriott.com/hotels/travel/dayri-residence-inn-dayton-north/,Residence Inn Dayton Vandalia,7227 York Center Drive,Dayton,Ohio,45414,USA,+1 937-890-2244
https://www.marriott.com/hotels/travel/miaes-sheraton-miami-airport-hotel-and-executive-meeting-center/,Sheraton Miami Airport Hotel & Executive Meeting Center,3900 NW 21st Street,Miami,Florida,33142,USA,+1 305-871-3800
https://www.marriott.com/hotels/travel/ewrgp-teaneck-marriott-at-glenpointe/,Teaneck Marriott at Glenpointe,100 Frank W Burr Boulevard,Teaneck,New Jersey,07666,USA,+1 201-836-0600
https://www.marriott.com/hotels/travel/chico-springhill-suites-chicago-ohare/,SpringHill Suites Chicago O'Hare,8101 West Higgins Road,Chicago,Illinois,60631,USA,+1 773-867-0000
https://www.marriott.com/hotels/travel/okcms-sheraton-midwest-city-hotel-at-the-reed-conference-center/,Sheraton Midwest City Hotel at the Reed Conference Center,5750 Will Rogers Road,Midwest City,Oklahoma,73110,USA,+1 405-455-1800
https://www.marriott.com/hotels/travel/cdcsh-springhill-suites-cedar-city/,SpringHill Suites Cedar City,1477 South Old Hwy 91,Cedar City,Utah,84720,USA,+1 435-586-1685
https://www.marriott.com/hotels/travel/grbfi-fairfield-inn-and-suites-green-bay-southwest/,Fairfield Inn & Suites Green Bay Southwest,2850 South Oneida Street,Green Bay,Wisconsin,54304,USA,+1 920-497-1010
https://www.marriott.com/hotels/travel/scksf-fairfield-inn-tracy/,Fairfield Inn Tracy,2410 Naglee Road,Tracy,California,95376,USA,+1 209-833-0135
https://www.marriott.com/hotels/travel/pdxln-the-nines-a-luxury-collection-hotel-portland/,"The Nines, a Luxury Collection Hotel, Portland",525 SW Morrison,Portland,Oregon,97204,USA,+1 877-229-9995
https://www.marriott.com/hotels/travel/houbk-residence-inn-houston-northwest-willowbrook/,Residence Inn Houston Northwest/Willowbrook,7311 W. Greens Road,Houston,Texas,77064,USA,+1 832-237-2002
https://www.marriott.com/hotels/travel/aseel-element-basalt-aspen/,Element Basalt - Aspen,499 Market Street,Basalt,Colorado,81621,USA,+1 970-340-4040
https://www.marriott.com/hotels/travel/sdffp-four-points-louisville-airport/,Four Points by Sheraton Louisville Airport,2850 Crittenden Drive,Louisville,Kentucky,40209,USA,+1 502-753-5555
https://www.marriott.com/hotels/travel/gnvnw-towneplace-suites-gainesville-northwest/,TownePlace Suites Gainesville Northwest,7451 West Newberry Road,Gainesville,Florida,32605,USA,+1 352-415-1111
https://www.marriott.com/hotels/travel/pitfm-fairfield-inn-and-suites-pittsburgh-north-mccandless-crossing/,Fairfield Inn & Suites Pittsburgh North/McCandless Crossing,901 Providence Boulevard,Pittsburgh,Pennsylvania,15237,USA,+1 412-227-9600
https://www.marriott.com/hotels/travel/sanws-the-westin-san-diego/,The Westin San Diego,400 West Broadway,San Diego,California,92101,USA,+1 619-239-4500
https://www.marriott.com/hotels/travel/harca-courtyard-hershey-chocolate-avenue/,Courtyard Hershey Chocolate Avenue,515 East  Chocolate Avenue,Hershey,Pennsylvania,17033,USA,+1 717-533-1750
https://www.marriott.com/hotels/travel/pdxpd-residence-inn-portland-downtown-pearl-district/,Residence Inn Portland Downtown/Pearl District,1150 NW 9th Avenue,Portland,Oregon,97209,USA,+1 503-220-1339
https://www.marriott.com/hotels/travel/ilgfp-four-points-newark-christiana-wilmington/,Four Points by Sheraton Newark Christiana Wilmington,56 South Old Baltimore Pike,Newark,Delaware,19702,USA,+1 302-266-6600
https://www.marriott.com/hotels/travel/cidmc-cedar-rapids-marriott/,Cedar Rapids Marriott,1200 Collins Road N.E.,Cedar Rapids,Iowa,52402,USA,+1 319-393-6600
https://www.marriott.com/hotels/travel/sdfsh-springhill-suites-louisville-hurstbourne-north/,SpringHill Suites Louisville Hurstbourne/North,10101 Forest Green Boulevard,Louisville,Kentucky,40223,USA,+1 502-326-3895
https://www.marriott.com/hotels/travel/boslw-boston-marriott-long-wharf/,Boston Marriott Long Wharf,296 State Street,Boston,Massachusetts,02109,USA,+1 617-227-0800
https://www.marriott.com/hotels/travel/bgrfi-fairfield-inn-bangor/,Fairfield Inn Bangor,300 Odlin Road,Bangor,Maine,04401,USA,+1 207-990-0001
https://www.marriott.com/hotels/travel/phlpy-springhill-suites-philadelphia-plymouth-meeting/,SpringHill Suites Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,Pennsylvania,19462,USA,+1 610-940-0400
https://www.marriott.com/hotels/travel/mcism-courtyard-kansas-city-shawnee/,Courtyard Kansas City Shawnee,17250 Midland Dr.,Shawnee,Kansas,66217,USA,+1 913-631-8800
https://www.marriott.com/hotels/travel/azocy-courtyard-kalamazoo-portage/,Courtyard Kalamazoo Portage,400 Trade Centre Way,Portage,Michigan,49002,USA,+1 269-382-5808
https://www.marriott.com/hotels/travel/dallf-aloft-frisco/,Aloft Frisco,3202 Parkwood Boulevard,Frisco,Texas,75034,USA,+1 972-668-6011
https://www.marriott.com/hotels/travel/clesd-fairfield-inn-and-suites-sandusky/,Fairfield Inn & Suites Sandusky,6220 Milan Road,Sandusky,Ohio,44870,USA,+1 419-621-9500
https://www.marriott.com/hotels/travel/dentc-denver-marriott-tech-center/,Denver Marriott Tech Center,4900 S. Syracuse Street,Denver,Colorado,80237,USA,+1 303-779-1100
https://www.marriott.com/hotels/travel/mcihm-courtyard-kansas-city-south/,Courtyard Kansas City South,500 East 105th Street,Kansas City,Missouri,64131,USA,+1 816-941-3333
https://www.marriott.com/hotels/travel/laxbw-the-westin-bonaventure-hotel-and-suites-los-angeles/,"The Westin Bonaventure Hotel & Suites, Los Angeles",404 South Figueroa Street,Los Angeles,California,90071,USA,+1 213-624-1000
https://www.marriott.com/hotels/travel/chitl-towneplace-suites-chicago-lombard/,TownePlace Suites Chicago Lombard,455 E. 22nd Street,Lombard,Illinois,60148,USA,+1 630-932-4400
https://www.marriott.com/hotels/travel/maftb-towneplace-suites-big-spring/,TownePlace Suites Big Spring,1011 North San Antonio Street,Big Spring,Texas,79720,USA,+1 432-606-5166
https://www.marriott.com/hotels/travel/cltmo-springhill-suites-charlotte-lake-norman-mooresville/,SpringHill Suites Charlotte Lake Norman/Mooresville,121 Gateway Boulevard,Mooresville,North Carolina,28117,USA,+1 704-658-0053
https://www.marriott.com/hotels/travel/sfoac-fairfield-inn-and-suites-napa-american-canyon/,Fairfield Inn & Suites Napa American Canyon,3800 Broadway Hwy 29,American Canyon,California,94503,USA,+1 707-643-3800
https://www.marriott.com/hotels/travel/boiid-residence-inn-boise-downtown-university/,Residence Inn Boise Downtown/University,1401 South Lusk Place,Boise,Idaho,83706-2863,USA,+1 208-344-1200
https://www.marriott.com/hotels/travel/vldfv-fairfield-inn-and-suites-valdosta/,Fairfield Inn & Suites Valdosta,2010 West Hill Avenue,Valdosta,Georgia,31601,USA,+1 229-242-1225
https://www.marriott.com/hotels/travel/ctdcy-courtyard-palm-desert/,Courtyard Palm Desert,74895 Frank Sinatra Drive,Palm Desert,California,92211,USA,+1 760-776-4150
https://www.marriott.com/hotels/travel/chisc-courtyard-chicago-st-charles/,Courtyard Chicago St. Charles,700 Courtyard Drive,St. Charles,Illinois,60174,USA,+1 630-377-6370
https://www.marriott.com/hotels/travel/bgrts-towneplace-suites-bangor/,TownePlace Suites Bangor,240 Sylvan Road,Bangor,Maine,04401,USA,+1 207-262-4000
https://www.marriott.com/hotels/travel/lbbcy-courtyard-lubbock/,Courtyard Lubbock,4011 South Loop 289,Lubbock,Texas,79423,USA,+1 806-795-1633
https://www.marriott.com/hotels/travel/ontts-towneplace-suites-ontario-airport/,TownePlace Suites Ontario Airport,9625 Milliken Ave,Rancho Cucamonga,California,91730,USA,+1 909-466-1100
https://www.marriott.com/hotels/travel/snafv-residence-inn-huntington-beach-fountain-valley/,Residence Inn Huntington Beach Fountain Valley,9930 Slater Avenue,Fountain Valley,California,92708,USA,+1 714-965-8000
https://www.marriott.com/hotels/travel/tysde-hotel-knoxville/,Hotel Knoxville,501 East Hill Avenue,Knoxville,Tennessee,37915,USA,+1 865-637-1234
https://www.marriott.com/hotels/travel/mciss-springhill-suites-kansas-city-overland-park/,SpringHill Suites Kansas City Overland Park,12000 Blue Valley Parkway,Overland Park,Kansas,66213,USA,+1 913-491-0010
https://www.marriott.com/hotels/travel/farde-delta-hotels-fargo/,Delta Hotels Fargo,1635 42nd Street SW,Fargo,North Dakota,58103,USA,+1 701-277-9000
https://www.marriott.com/hotels/travel/mliel-element-moline/,Element Moline,316 12th Street,Moline,Illinois,61265,USA,+1 309-517-1659
https://www.marriott.com/hotels/travel/mkecy-courtyard-milwaukee-airport/,Courtyard Milwaukee Airport,4620 South 5th Street,Milwaukee,Wisconsin,53207,USA,+1 414-747-4405
https://www.marriott.com/hotels/travel/oakwc-walnut-creek-marriott/,Walnut Creek Marriott,2355 North Main Street,Walnut Creek,California,94596,USA,+1 925-934-2000
https://www.marriott.com/hotels/travel/iyksh-springhill-suites-ridgecrest/,SpringHill Suites Ridgecrest,113 E. Sydnor Avenue,Ridgecrest,California,93555,USA,+1 760-446-1630
https://www.marriott.com/hotels/travel/tusal-aloft-tucson-university/,Aloft Tucson University,1900 East Speedway Boulevard,Tucson,Arizona,85719,USA,+1 520-908-6800
https://www.marriott.com/hotels/travel/faysh-springhill-suites-pinehurst-southern-pines/,SpringHill Suites Pinehurst Southern Pines,10024 US Highway 15/501,Pinehurst,North Carolina,28374,USA,+1 910-695-0234
https://www.marriott.com/hotels/travel/pvdnm-residence-inn-newport-middletown/,Residence Inn Newport Middletown,325 West Main Road,Middletown,Rhode Island,02842,USA,+1 401-845-2005
https://www.marriott.com/hotels/travel/atlep-courtyard-atlanta-executive-park-emory/,Courtyard Atlanta Executive Park/Emory,1236 Executive Park Drive,Atlanta,Georgia,30329,USA,+1 404-728-0708
https://www.marriott.com/hotels/travel/mlbch-courtyard-melbourne-west/,Courtyard Melbourne West,2101 W New Haven Avenue,Melbourne,Florida,32904,USA,+1 321-724-6400
https://www.marriott.com/hotels/travel/spari-residence-inn-spartanburg/,Residence Inn Spartanburg,9011 Fairforest Road,Spartanburg,South Carolina,29301,USA,+1 864-576-3333
https://www.marriott.com/hotels/travel/dalal-courtyard-dallas-arlington-entertainment-district/,Courtyard Dallas Arlington/Entertainment District,1500 Nolan Ryan Expressway,Arlington,Texas,76011,USA,+1 817-277-2774
https://www.marriott.com/hotels/travel/ierfi-fairfield-inn-and-suites-natchitoches/,Fairfield Inn & Suites Natchitoches,150 Hayes Avenue,Natchitoches,Louisiana,71457,USA,+1 318-354-8007
https://www.marriott.com/hotels/travel/lbebv-fairfield-inn-and-suites-belle-vernon/,Fairfield Inn & Suites Belle Vernon,189 Finley Road,Belle Vernon,Pennsylvania,15012,USA,+1 724-929-2800
https://www.marriott.com/hotels/travel/stlwv-fairfield-inn-and-suites-st-louis-west-wentzville/,Fairfield Inn & Suites St. Louis West/Wentzville,130 Crossroads South Drive,Wentzville,Missouri,63385,USA,+1 636-332-5000
https://www.marriott.com/hotels/travel/sfojw-jw-marriott-san-francisco-union-square/,JW Marriott San Francisco Union Square,515 Mason Street,San Francisco,California,94102,USA,+1 415-771-8600
https://www.marriott.com/hotels/travel/wasld-courtyard-new-carrollton-landover/,Courtyard New Carrollton Landover,8330 Corporate Drive,Landover,Maryland,20785,USA,+1 301-577-3373
https://www.marriott.com/hotels/travel/albcr-residence-inn-albany-clifton-park/,Residence Inn Albany Clifton Park,1740 Route 9,Clifton Park,New York,12065,USA,+1 518-374-4444
https://www.marriott.com/hotels/travel/cmhwg-courtyard-columbus-osu/,Courtyard Columbus OSU,780 Yard Street,Columbus,Ohio,43212,USA,+1 614-453-4420
https://www.marriott.com/hotels/travel/sbacy-courtyard-santa-barbara-goleta/,Courtyard Santa Barbara Goleta,401 Storke Road,Goleta,California,93117,USA,+1 805-968-0500
https://www.marriott.com/hotels/travel/dalmq-fairfield-inn-and-suites-dallas-mesquite/,Fairfield Inn & Suites Dallas Mesquite,4020 Towne Crossing Boulevard,Mesquite,Texas,75150,USA,+1 972-686-8286
https://www.marriott.com/hotels/travel/mmifi-fairfield-inn-and-suites-athens/,Fairfield Inn & Suites Athens,106 Burkett L Witt Boulevard,Athens,Tennessee,37303,USA,+1 423-507-0870
https://www.marriott.com/hotels/travel/phfoy-newport-news-marriott-at-city-center/,Newport News Marriott at City Center,740 Town Center Drive,Newport News,Virginia,23606,USA,+1 757-873-9299
https://www.marriott.com/hotels/travel/pitok-courtyard-pittsburgh-shadyside/,Courtyard Pittsburgh Shadyside,5308 Liberty Avenue,Pittsburgh,Pennsylvania,15224,USA,+1 412-683-3113
https://www.marriott.com/hotels/travel/slcxr-the-st-regis-deer-valley/,The St. Regis Deer Valley,2300 Deer Valley Drive East,Park City,Utah,84060,USA,+1 435-940-5700
https://www.marriott.com/hotels/travel/orfod-springhill-suites-norfolk-old-dominion-university/,SpringHill Suites Norfolk Old Dominion University,4500 Hampton Boulevard,Norfolk,Virginia,23508,USA,+1 757-423-4100
https://www.marriott.com/hotels/travel/stlsh-springhill-suites-st-louis-chesterfield/,SpringHill Suites St. Louis Chesterfield,1065 Chesterfield Parkway East,Chesterfield,Missouri,63017,USA,+1 636-519-7500
https://www.marriott.com/hotels/travel/houpl-springhill-suites-houston-pearland/,SpringHill Suites Houston Pearland,1820 Country Place Parkway,Pearland,Texas,77584,USA,+1 713-436-7377
https://www.marriott.com/hotels/travel/ilmwe-fairfield-inn-and-suites-wilmington-wrightsville-beach/,Fairfield Inn & Suites Wilmington/Wrightsville Beach,307 Eastwood Road,Wilmington,North Carolina,28403,USA,+1 910-791-8082
https://www.marriott.com/hotels/travel/rogts-towneplace-suites-bentonville-rogers/,TownePlace Suites Bentonville Rogers,3100 S.E. 14th Street,Bentonville,Arkansas,72712,USA,+1 479-621-0202
https://www.marriott.com/hotels/travel/rnoph-grand-residences-tahoe-1-to-3-bedrooms-and-pent/,"Grand Residences by Marriott, Tahoe - 1 to 3 bedrooms & Pent.",1001 Heavenly Village Way,South Lake Tahoe,California,96150,USA,+1 530-542-8400
https://www.marriott.com/hotels/travel/rstmc-rochester-marriott-mayo-clinic-area/,Rochester Marriott Mayo Clinic Area,101 First Avenue SW,Rochester,Minnesota,55902,USA,+1 507-280-6000
https://www.marriott.com/hotels/travel/rmgcy-courtyard-rome-riverwalk/,Courtyard Rome Riverwalk,320 West 3rd Street,Rome,Georgia,30165,USA,+1 706-295-7006
https://www.marriott.com/hotels/travel/mcory-residence-inn-orlando-lake-mary/,Residence Inn Orlando Lake Mary,825 Heathrow Park Lane,Lake Mary,Florida,32746,USA,+1 407-995-3400
https://www.marriott.com/hotels/travel/bgrcy-courtyard-bangor/,Courtyard Bangor,236 Sylvan Road,Bangor,Maine,04401,USA,+1 207-262-0070
