"city","country_code","hours_of_operation","latitude","location_name","location_type","locator_domain","longitude","page_url","phone","state","store_number","street_address","zip"
"Bilbao","ES","<MISSING>","43.2678","Bilbao - Zubiarte","JACK & JONES","jackjones.com","-2.94109","https://www.jackjones.com/nl/en/stores","34667662921","<MISSING>","10158","C/ Lehendakari, Leizaola 2","48001"
"Bilbao","ES","<MISSING>","43.2626","Bilbao - Gran Via","JACK & JONES","jackjones.com","-2.93376","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15874","Gran Via,37","48009"
"Bilbao","ES","<MISSING>","43.2612","ECI BILBAO - SUC. 0005","JACK & JONES","jackjones.com","-2.92904","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11481","Gran Via 7 Y9","48001"
"Bilbao","ES","<MISSING>","43.2648","BESTSELLER Showroom - Bilbao","JACK & JONES","jackjones.com","-2.92745","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","16480","Paseo De Uribitarte S/N (bajos De Edificio Albia)","48001"
"Oslo","NO","<MISSING>","59.9123","Karl Johan","JACK & JONES","jackjones.com","10.7455","https://www.jackjones.com/nl/en/stores","4722333388","<MISSING>","3683","Stortorget2","0155"
"Oslo","NO","<MISSING>","59.9282","BESTSELLER Showroom - Oslo","JACK & JONES","jackjones.com","10.8519","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","16563","Verkseier Furulunds vei16 A","0668"
"Oslo","NO","<MISSING>","59.8748","Oslo - Lambertseter","JACK & JONES","jackjones.com","10.8109","https://www.jackjones.com/nl/en/stores","4748514315","<MISSING>","2734","Cecilie Thoresens vei17 -21","1153"
"Oslo","NO","<MISSING>","59.9428","Oslo - Linderud","JACK & JONES","jackjones.com","10.8354","https://www.jackjones.com/nl/en/stores","4740147169","<MISSING>","2698","Erich Mogensøns vei38","0594"
"Oslo","NO","<MISSING>","59.9468","Storo 2","JACK & JONES","jackjones.com","10.7752","https://www.jackjones.com/nl/en/stores","4740147295","<MISSING>","3184","Vitaminveien7 -9","0485"
"Oslo","NO","<MISSING>","59.9126","Oslo City","JACK & JONES","jackjones.com","10.7525","https://www.jackjones.com/nl/en/stores","4721386322","<MISSING>","3017","Stenersgate1","0050"
"Bolzano  (BZ)","IT","<MISSING>","46.4866","Bolzano - Twenty","JACK & JONES","jackjones.com","11.3365","https://www.jackjones.com/nl/en/stores","3904711799010","<MISSING>","5195","via G. Galilei20","39100"
"Dardilly","FR","<MISSING>","45.8111","BESTSELLER Showroom - Dardilly","JACK & JONES","jackjones.com","4.76943","https://www.jackjones.com/nl/en/stores","330472161690","<MISSING>","16512","46-48, Chenim De La Bruyére","69570"
"Cruquius","NL","<MISSING>","52.3316","Intersport Twin Cruquius","JACK & JONES","jackjones.com","4.62916","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14379","plein12","2142 EV"
"Ede","NL","<MISSING>","52.0457","Ede - Grotestraat","JACK & JONES","jackjones.com","5.67063","https://www.jackjones.com/nl/en/stores","31318209425","<MISSING>","11010","Grotestraat67","6711 AJ"
"Bremerhaven","DE","<MISSING>","53.544","Karstadt - CD1 - Fil.108 - Abt.241","JACK & JONES","jackjones.com","8.57722","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11665","Bürgermeister Schmidt Str. 50 -64","27568"
"Lisboa","PT","<MISSING>","38.7328","ECI LISBOA - SUC. 0140","JACK & JONES","jackjones.com","-9.15314","https://www.jackjones.com/nl/en/stores","351213711700","<MISSING>","13774","Avenida Antonio Augusto Aguiar,31","1069413"
"Edmonton","CA","<MISSING>","53.3022","Edmonton - Premium Outlet","JACK & JONES","jackjones.com","-113.553","https://www.jackjones.com/nl/en/stores","5876950406","<MISSING>","5124","1 Outlet Collection Way","T9E 1J5"
"Edmonton","CA","<MISSING>","53.5224","Edmonton - West Edmonton Mall","JACK & JONES","jackjones.com","-113.622","https://www.jackjones.com/nl/en/stores","7803411943","<MISSING>","3844","8882 170st NW","T5T 4J2"
"Edmonton","CA","<MISSING>","53.4849","Edmonton - Southgate","JACK & JONES","jackjones.com","-113.514","https://www.jackjones.com/nl/en/stores","7804098607","<MISSING>","5125","5015 111 St NW #51","T6H 4M6"
"Wantirna","AU","<MISSING>","-37.8688","Myer - Knox City","JACK & JONES","jackjones.com","145.235","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11199","Burwood Hwy & Stud Road","3152"
"Getafe","ES","<MISSING>","40.3284","ECI C.C.EL BERCIAL-SUC.0810","JACK & JONES","jackjones.com","-3.72914","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11484","Av. Del Cmndt. Jose M. Ripolles,2","28905"
"Getafe","ES","<MISSING>","40.2731","Getafe - The Style Outlet","JACK & JONES","jackjones.com","-3.69397","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15872","Av. Rio Guadalquivir,15","28906"
"Alicante","ES","<MISSING>","38.3406","ECI ALICANTE - SUC. 0020","JACK & JONES","jackjones.com","-0.489172","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11805","Av.maissonave,53","03003"
"Alicante","ES","<MISSING>","38.3539","Alicante - Plaza Mar","JACK & JONES","jackjones.com","-0.472643","https://www.jackjones.com/nl/en/stores","34965220051","<MISSING>","10111","C.C. Plaza Mar loc. A26Av. De Denia s/n","03002"
"Alicante","ES","<MISSING>","38.5392","Benidorm - La Marina","JACK & JONES","jackjones.com","-0.175682","https://www.jackjones.com/nl/en/stores","34966800911","<MISSING>","10339","Avenida del País Valencìa2","03509"
"Alicante","ES","<MISSING>","38.3472","ECI TMJ ALFONSO X - SUCURSAL 0930","JACK & JONES","jackjones.com","-0.486909","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11942","Alfonso X El Sabio,17","03001"
"Talavera De La Reina","ES","<MISSING>","39.9616","ECI TALAVERA - SUC.0989","JACK & JONES","jackjones.com","-4.82713","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11940","Avenida De Toledo","45600"
"Saint-Brieuc","FR","<MISSING>","48.5124","Saint-Brieuc - Rue Saint Guillaume","JACK & JONES","jackjones.com","-2.75897","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14929","45/47 rue Saint Guillaume","22000"
"Kongsberg","NO","<MISSING>","59.6702","Kongsberg","JACK & JONES","jackjones.com","9.65157","https://www.jackjones.com/nl/en/stores","4748514637","<MISSING>","2529","Storgata28","3611"
"Stuttgart","DE","<MISSING>","48.8015","Stuttgart - Canstatter Carree","JACK & JONES","jackjones.com","9.22059","https://www.jackjones.com/nl/en/stores","4971155341934","<MISSING>","2827","Wildunger Strasse 1 -4","70372"
"Stuttgart","DE","<MISSING>","48.7914","Stuttgart - Milaneo","JACK & JONES","jackjones.com","9.18329","https://www.jackjones.com/nl/en/stores","4971128453240","<MISSING>","2876","Mailänder Platz7","70173"
"Stuttgart","DE","<MISSING>","48.7302","MODEPARK RÖTHER GMBH- Vaihingen","JACK & JONES","jackjones.com","9.1089","https://www.jackjones.com/nl/en/stores","49071178781470","<MISSING>","11327","Schwabenplatz1","70563"
"Stuttgart","DE","<MISSING>","48.7734","Kaufhof - CD1 - Fil. 599 - Abt. 241","JACK & JONES","jackjones.com","9.17604","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15007","Eberhardstr.28","70173"
"Stuttgart","DE","<MISSING>","48.8036","Kaufhof - CD1 - Fil. 449 - Abt. 241","JACK & JONES","jackjones.com","9.21569","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14984","Badstr.8 -12","70372"
"Stuttgart","DE","<MISSING>","48.7775","Stuttgart - Königstrasse","JACK & JONES","jackjones.com","9.17711","https://www.jackjones.com/nl/en/stores","4971190714670","<MISSING>","3796","Königstrasse36","70173"
"Stuttgart","DE","<MISSING>","48.7714","Stuttgart - Gerber","JACK & JONES","jackjones.com","9.1733","https://www.jackjones.com/nl/en/stores","4971166487259","<MISSING>","5241","Tübinger Str.28","70178"
"Stuttgart","DE","<MISSING>","48.7822","Kaufhof - CD1 - Fil. 410 - Abt. 241","JACK & JONES","jackjones.com","9.18044","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15011","Königstr.6","70173"
"Cartagena","ES","<MISSING>","37.614","ECI CARTAGENA - SUC. 0029","JACK & JONES","jackjones.com","-0.993868","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11489","Alameda De San Anton,52","30205"
"Cartagena","ES","<MISSING>","37.614","ECI CARTAGENA 293 - SUC. 0029","JACK & JONES","jackjones.com","-0.993868","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","17472","Alameda De San Anton,52","30205"
"Solna","SE","<MISSING>","59.3698","Solna - Mall of Scandinavia","JACK & JONES","jackjones.com","18.0039","https://www.jackjones.com/nl/en/stores","460851801360","<MISSING>","2866","Stjärntorget2","169 56"
"Mons","BE","<MISSING>","50.4564","Mons","JACK & JONES","jackjones.com","3.93318","https://www.jackjones.com/nl/en/stores","3265336697","<MISSING>","3054","Place des Grands Pres1","7000"
"Helsinki","FI","<MISSING>","<MISSING>","Stockmann Helsinki","JACK & JONES","jackjones.com","<MISSING>","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12151","Keskustan Huoltotunneli14","00240"
"Helsinki","FI","<MISSING>","60.1695","Helsinki - Kamppi","JACK & JONES","jackjones.com","24.9337","https://www.jackjones.com/nl/en/stores","358404818945","<MISSING>","3759","Urho Kekkosen Katu1","00100"
"Helsinki","FI","<MISSING>","60.212","Helsinki - Itäkeskus","JACK & JONES","jackjones.com","25.083","https://www.jackjones.com/nl/en/stores","358407760138","<MISSING>","3586","Itäkatu1 -3 A","00930"
"Helsinki","FI","<MISSING>","60.1987","Helsinki - Tripla","JACK & JONES","jackjones.com","24.9297","https://www.jackjones.com/nl/en/stores","358406262523","<MISSING>","4464","Firdonkatu2 B","00520"
"Helsinki","FI","<MISSING>","60.274","Helsinki - Outlet","JACK & JONES","jackjones.com","25.079","https://www.jackjones.com/nl/en/stores","3588406403621","<MISSING>","5106","Tatti17","00760"
"Helsinki","FI","<MISSING>","60.1683","Stockmann Helsinki","JACK & JONES","jackjones.com","24.9422","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12146","Aleksanterinkatu52","00100"
"Helsinki","FI","<MISSING>","60.2131","Stockmann Itäkeskus","JACK & JONES","jackjones.com","25.0852","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15620","Itäkatu1","00930"
"Helsinki","FI","<MISSING>","60.1896","Helsinki - Redi Centre","JACK & JONES","jackjones.com","24.9809","https://www.jackjones.com/nl/en/stores","358406452151","<MISSING>","4487","Kyläsaarenkatu25","00580"
"Helsinki","FI","<MISSING>","60.1693","Helsinki - Forum","JACK & JONES","jackjones.com","24.9383","https://www.jackjones.com/nl/en/stores","358406453505","<MISSING>","4804","Mannerheimintie20 A","00100"
"Hannover","DE","<MISSING>","52.3772","Hannover - Ernst August Galerie","JACK & JONES","jackjones.com","9.73727","https://www.jackjones.com/nl/en/stores","495112135631","<MISSING>","2611","Ernst-August-Platz2","30159"
"Hannover","DE","<MISSING>","52.3772","Hannover - Grosse Packhofstrasse","JACK & JONES","jackjones.com","9.73727","https://www.jackjones.com/nl/en/stores","4951135395611","<MISSING>","2841","Grosse Packhofstrasse4 -8","30159"
"Hannover","DE","<MISSING>","52.3729","Kaufhof - CD1 - Fil. 762 - Abt. 241","JACK & JONES","jackjones.com","9.73592","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15045","Seilwinderstr.8","30159"
"Hannover","DE","<MISSING>","52.3757","KAUFHOF - 015 - HANNOVER","JACK & JONES","jackjones.com","9.73911","https://www.jackjones.com/nl/en/stores","4903620292406","<MISSING>","11890","Ernst-August-Str.5","30159"
"Hannover","DE","<MISSING>","52.3758","Kaufhof - CD1 - Fil. 344 - Abt. 241","JACK & JONES","jackjones.com","9.7393","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15015","Ernst-August-Platz5","30159"
"Plettenberg","DE","<MISSING>","51.2131","Modepark Röther - Plettenberg","JACK & JONES","jackjones.com","7.87217","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","13964","Maiplatz5","58840"
"Ålesund","NO","<MISSING>","62.4518","Moagård","JACK & JONES","jackjones.com","6.35489","https://www.jackjones.com/nl/en/stores","4793457946","<MISSING>","10039","AMFI Moa, Langelandsvejen25","6010"
"Osnabrück","DE","<MISSING>","52.2748","Osnabrück","JACK & JONES","jackjones.com","8.04574","https://www.jackjones.com/nl/en/stores","4954133039325","<MISSING>","2829","Große Str.61","49074"
"Osnabrück","DE","<MISSING>","52.2741","Kaufhof - CD1 - Fil. 716 - Abt. 241","JACK & JONES","jackjones.com","8.04951","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15027","Wittekindstr.23","49074"
"Arnstadt","DE","<MISSING>","50.8298","AWG Allgemeine Warenvertriebs - GMBH","JACK & JONES","jackjones.com","10.9679","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11334","Stadtilllmer Str.100","99310"
"Assen","NL","<MISSING>","52.9962","Assen","JACK & JONES","jackjones.com","6.55964","https://www.jackjones.com/nl/en/stores","31592300070","<MISSING>","4921","Mercuriusplein70 -72","9401 DL"
"Tielt","BE","<MISSING>","50.9993","WAMO, Tielt","JACK & JONES","jackjones.com","3.31274","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12009","Fontainestraat41","8700"
"Gävle","SE","<MISSING>","60.6741","Gävle","JACK & JONES","jackjones.com","17.1399","https://www.jackjones.com/nl/en/stores","4626143214","<MISSING>","2391","Drottninggatan9","803 20"
"Stockholm","SE","<MISSING>","59.3312","Gallerian","JACK & JONES","jackjones.com","18.0675","https://www.jackjones.com/nl/en/stores","468141041","<MISSING>","2899","Hamngatan37","111 53"
"Stockholm","SE","<MISSING>","59.3343","Stockholm - Glashuset","JACK & JONES","jackjones.com","18.0607","https://www.jackjones.com/nl/en/stores","468212737","<MISSING>","2508","Drottninggatan63","111 21"
"Bad Homburg","DE","<MISSING>","50.2253","Karstadt - CD1 - Fil.064 - Abt.241","JACK & JONES","jackjones.com","8.61939","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11662","Louisenstr. 91 -95","61348"
"Darmstadt","DE","<MISSING>","49.8722","Darmstadt Ernst-Ludwig-Strasse","JACK & JONES","jackjones.com","8.6538","https://www.jackjones.com/nl/en/stores","4961511361010","<MISSING>","2766","Ernst-Ludwigstrasse11","64283"
"Darmstadt","DE","<MISSING>","49.873","Kaufhof - CD1 - Fil. 424 - Abt. 241","JACK & JONES","jackjones.com","8.65351","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15020","Rheinstr.2","64283"
"Darmstadt","DE","<MISSING>","49.8709","Karstadt - CD1 - Fil.232 - Abt.241","JACK & JONES","jackjones.com","8.65184","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11684","Elisabethenstr.15","64283"
"Darmstadt","DE","<MISSING>","49.8717","Darmstadt - Luisencenter","JACK & JONES","jackjones.com","8.65162","https://www.jackjones.com/nl/en/stores","4961511364120","<MISSING>","3294","Luisenplatz5","64283"
"Eisenberg","DE","<MISSING>","49.5571","AWG ALLGEMEINE WARENVERTRIEBS- GMBH","JACK & JONES","jackjones.com","8.08081","https://www.jackjones.com/nl/en/stores","490702497140","<MISSING>","11638","In Den Geldäckern4","67304"
"Leuna / OT Günthersdorf","DE","<MISSING>","51.3445","Nova Eventis Halle","JACK & JONES","jackjones.com","12.1761","https://www.jackjones.com/nl/en/stores","493463839280","<MISSING>","3117","Einkaufszentrum nova eventis","06237"
"Monastier (tv)","IT","<MISSING>","45.6586","BESTSELLER Showroom - Treviso","JACK & JONES","jackjones.com","12.4189","https://www.jackjones.com/nl/en/stores","390422798625","<MISSING>","16490","Via Roma,92","31050"
"Torreano di Martignacco (Ud)","IT","<MISSING>","46.0861","Torreano - Città Fiera","JACK & JONES","jackjones.com","13.1792","https://www.jackjones.com/nl/en/stores","390432476868","<MISSING>","4799","Via Antonio Bardelli,4","33035"
"Den Bosch","NL","<MISSING>","51.69","Den Bosch","JACK & JONES","jackjones.com","5.30422","https://www.jackjones.com/nl/en/stores","31736910444","<MISSING>","5066","Burgemeester Loeffplein55","5211 RX"
"Borlänge","SE","<MISSING>","60.4843","Borlänge","JACK & JONES","jackjones.com","15.4184","https://www.jackjones.com/nl/en/stores","46243480623","<MISSING>","3105","Kupolen70","781 70"
"Jönköping","SE","<MISSING>","57.7746","Jönköping - Asecs","JACK & JONES","jackjones.com","14.2036","https://www.jackjones.com/nl/en/stores","46036164720","<MISSING>","5356","Kompanigatan36","553 05"
"Jönköping","SE","<MISSING>","57.7688","BESTSELLER Showroom - Jönköping","JACK & JONES","jackjones.com","14.1773","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","16537","Bellevuegatan9","554 46"
"Nichelino (To)","IT","<MISSING>","44.984","Torino - CC Mondo Juve","JACK & JONES","jackjones.com","7.62014","https://www.jackjones.com/nl/en/stores","390116290064","<MISSING>","4287","Str. Debouchè","10142"
"Kuopio","FI","<MISSING>","62.8241","Kuopio Ikano","JACK & JONES","jackjones.com","27.6042","https://www.jackjones.com/nl/en/stores","358401900392","<MISSING>","10685","Matkuksentie60","70800"
"Örnsköldsvik","SE","<MISSING>","63.291","Örnsköldsvik - Oskargallerian","JACK & JONES","jackjones.com","18.714","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","4933","Lasarettsgatan20","891 33"
"Pointe-Claire","CA","<MISSING>","45.4637","Pointe-Claire - Fairview Pointe Claire","JACK & JONES","jackjones.com","-73.8314","https://www.jackjones.com/nl/en/stores","5146944774","<MISSING>","3347","6801 Trans-Canada highway","H9R 5J2"
"Monaghan","IE","<MISSING>","54.2468","Monaghan","JACK & JONES","jackjones.com","-6.96959","https://www.jackjones.com/nl/en/stores","3534730640","<MISSING>","10359","Unit11 , shopping centre","H18 C970"
"Girona","ES","<MISSING>","41.9709","ECI C.C.GIROCENTRE - SUC. 378","JACK & JONES","jackjones.com","2.81425","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11502","Calle Barcelona,106 -110","17003"
"La Valette du Var","FR","<MISSING>","43.1412","Toulon - La Valette du Var","JACK & JONES","jackjones.com","6.01645","https://www.jackjones.com/nl/en/stores","33494214010","<MISSING>","3911","Centre Commercial300 Avenue de I Universite","83160"
"Krefeld","DE","<MISSING>","51.3314","Krefeld","JACK & JONES","jackjones.com","6.56286","https://www.jackjones.com/nl/en/stores","4921513601725","<MISSING>","3416","Hochstr.84","47798"
"Krefeld","DE","<MISSING>","51.3304","Kaufhof - CD1 - Fil. 436 - Abt. 241","JACK & JONES","jackjones.com","6.56437","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15024","Hochstr.57 -59","47798"
"Milton Keynes","GB","<MISSING>","52.0405","Milton Keynes","JACK & JONES","jackjones.com","-0.757075","https://www.jackjones.com/nl/en/stores","441908990639","<MISSING>","10586","Unit 13, 1  Shopping Centre,31 Midsommer place","MK9 3ES"
"Quebec","CA","<MISSING>","46.7703","Quebec - Place Laurier","JACK & JONES","jackjones.com","-71.2843","https://www.jackjones.com/nl/en/stores","4186536076","<MISSING>","3220","2700 Laurier Boulevard","G1V 2L8"
"Magdeburg","DE","<MISSING>","52.1298","Magdeburg - Alleecenter","JACK & JONES","jackjones.com","11.6394","https://www.jackjones.com/nl/en/stores","493915448889","<MISSING>","10180","Ernst Reuter Allee11","39104"
"Magdeburg","DE","<MISSING>","52.1322","Karstadt - CD1 - Fil.301 - Abt.241","JACK & JONES","jackjones.com","11.636","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11394","Breiter Weg128","39104"
"Raalte","NL","<MISSING>","52.3864","STOUT! Warehouse","JACK & JONES","jackjones.com","6.27502","https://www.jackjones.com/nl/en/stores","310572353366","<MISSING>","12972","Herenstraat20","8102 CP"
"Pfaffikon","CH","<MISSING>","47.2006","Pfäffikon - Seedamm Center","JACK & JONES","jackjones.com","8.79314","https://www.jackjones.com/nl/en/stores","41323220558","<MISSING>","5182","Gwattstrasse11","8808"
"Seiersberg","AT","<MISSING>","47.0119","Seiersberg - Graz","JACK & JONES","jackjones.com","15.4124","https://www.jackjones.com/nl/en/stores","43316297280","<MISSING>","2689","Shopping City 1 -9","8055"
"Seinäjoki","FI","<MISSING>","62.7818","Seinäjoki - Ideapark","JACK & JONES","jackjones.com","22.7694","https://www.jackjones.com/nl/en/stores","358406403272","<MISSING>","5068","Joupinmäki","60320"
"Arroyo De Encomienda","ES","<MISSING>","41.624","ECI C.C.MONASTERIO - SUC. 377","JACK & JONES","jackjones.com","-4.76914","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11949","Avenida De Salamanca,21","47195"
"Hoofddorp","NL","<MISSING>","52.3028","Hoofddorp - Polderplein","JACK & JONES","jackjones.com","4.69538","https://www.jackjones.com/nl/en/stores","31235620077","<MISSING>","4906","Polderplein206","2132 BG"
"Mosjøen","NO","<MISSING>","65.8398","Mosjøen","JACK & JONES","jackjones.com","13.1905","https://www.jackjones.com/nl/en/stores","4791866173","<MISSING>","2415","Smågan2","8656"
"Rimini","IT","<MISSING>","44.0398","Rimini - Le Befane Shopping Centre","JACK & JONES","jackjones.com","12.5866","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","5103","Via Caduti di Nassiriya,20","47924"
"Usurbil","ES","<MISSING>","43.2756","Usurbil - Urbil","JACK & JONES","jackjones.com","-2.02354","https://www.jackjones.com/nl/en/stores","34943377387","<MISSING>","3638","Centro Comercial Urbil, Local B10-B11 C/ Txikierdi Auzoa, 7","20170"
"Oldenburg","DE","<MISSING>","53.1388","Oldenburg - Schlossplatz","JACK & JONES","jackjones.com","8.21651","https://www.jackjones.com/nl/en/stores","4944121719032","<MISSING>","4794","Schlossplatz2 -3","26122"
"Oldenburg","DE","<MISSING>","53.1394","Kaufhof - CD1 - Fil. 696 - Abt. 241","JACK & JONES","jackjones.com","8.2155","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14985","Ritterstr.17","26122"
"Oldenburg","DE","<MISSING>","53.1416","Oldenburg - Achernstrasse","JACK & JONES","jackjones.com","8.21399","https://www.jackjones.com/nl/en/stores","4944121713694","<MISSING>","4785","Achernstrasse7","26122"
"Heerlen","NL","<MISSING>","50.8893","Heerlen - Saroleastraat","JACK & JONES","jackjones.com","5.97715","https://www.jackjones.com/nl/en/stores","31453030091","<MISSING>","4208","Saroleastraat54","6411 LV"
"Senftenberg","DE","<MISSING>","51.5167","AWG ALLGEMEINE WARENVERTRIEBS- GMBH","JACK & JONES","jackjones.com","14.0008","https://www.jackjones.com/nl/en/stores","490702497140","<MISSING>","11641","Adolf-Hennecke-Str. / Ecke Schulstr. 12","01968"
"Kristianstad","SE","<MISSING>","56.0256","Kristianstad - C4 Shopping","JACK & JONES","jackjones.com","14.2001","https://www.jackjones.com/nl/en/stores","460447860127","<MISSING>","2887","Hammarshusvägan16","291 50"
"Churriana","ES","<MISSING>","36.6611","BESTSELLER Showroom - Malaga","JACK & JONES","jackjones.com","-4.51948","https://www.jackjones.com/nl/en/stores","34952055050","<MISSING>","16483","Calle Argelia,2","29140"
"Leutkirch","DE","<MISSING>","47.8248","AWG ALLGEMEINE WARENVERTRIEBS- GMBH","JACK & JONES","jackjones.com","10.0198","https://www.jackjones.com/nl/en/stores","49075618487942","<MISSING>","11627","Bahnhofsarkaden7","88299"
"Steyr","AT","<MISSING>","48.0472","Steyr - Hey!","JACK & JONES","jackjones.com","14.4208","https://www.jackjones.com/nl/en/stores","43725273446","<MISSING>","5042","Kaserngasse6","4400"
"Eindhoven","NL","<MISSING>","51.47","Eindhoven - Woensel","JACK & JONES","jackjones.com","5.4758","https://www.jackjones.com/nl/en/stores","31403030856","<MISSING>","4244","Woensel90","5625 AE"
"Eindhoven","NL","<MISSING>","51.4401","Eindhoven - Demer","JACK & JONES","jackjones.com","5.47701","https://www.jackjones.com/nl/en/stores","31403030812","<MISSING>","4468","Demer26","5611 AS"
"Ochtrup","DE","<MISSING>","52.2107","Ochtrup - Outlet","JACK & JONES","jackjones.com","7.19864","https://www.jackjones.com/nl/en/stores","4925537262966","<MISSING>","3838","Laurenzstrasse51","48607"
"Nivelles","BE","<MISSING>","50.5909","Nivelles - Shopping Nivelles","JACK & JONES","jackjones.com","4.30972","https://www.jackjones.com/nl/en/stores","3267491796","<MISSING>","5315","Chaussée De Mons18 A","1400"
"Farebersviller","FR","<MISSING>","49.117","Farebersviller - CC B´EST","JACK & JONES","jackjones.com","6.86357","https://www.jackjones.com/nl/en/stores","33387904134","<MISSING>","4540","D29/ E24","57450"
"Skellefteå","SE","<MISSING>","64.7501","Skellefteå","JACK & JONES","jackjones.com","20.9544","https://www.jackjones.com/nl/en/stores","4691036340","<MISSING>","3057","Nygatan50","931 31"
"Bremen","DE","<MISSING>","53.0779","Karstadt - CD1 - Fil.107 - Abt.241","JACK & JONES","jackjones.com","8.805","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11365","Obernstr. 5 -33","28195"
"Bremen","DE","<MISSING>","53.0778","Bremen - Sögestrasse","JACK & JONES","jackjones.com","8.80752","https://www.jackjones.com/nl/en/stores","4942187824214","<MISSING>","3594","Sögestrasse36 -38","28195"
"Bremen","DE","<MISSING>","53.1716","MODEHAUS LEFFERS VEGESACK, FIL. 02","JACK & JONES","jackjones.com","8.62093","https://www.jackjones.com/nl/en/stores","490421660577","<MISSING>","11072","Breite Str.14 -16","28757"
"Bremen","DE","<MISSING>","53.1109","Bremen - Waterfront","JACK & JONES","jackjones.com","8.74891","https://www.jackjones.com/nl/en/stores","494216919190","<MISSING>","2632","AG-Weser-Str.3","28237"
"Bremen","DE","<MISSING>","53.0472","Bremen - Roland Center","JACK & JONES","jackjones.com","8.74366","https://www.jackjones.com/nl/en/stores","4942180626180","<MISSING>","4536","Alter Dorfweg30 -50","28259"
"Bremen","DE","<MISSING>","53.0781","THEO WORMLAND - BREMEN FIL. 08","JACK & JONES","jackjones.com","8.80846","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12765","Sögestr.47","28195"
"Bremen","DE","<MISSING>","53.0498","Bremen - Weserpark","JACK & JONES","jackjones.com","8.95773","https://www.jackjones.com/nl/en/stores","4942140956913","<MISSING>","3625","Hans-Bredow-Str.19","28307"
"Münster","DE","<MISSING>","51.959","Münster - Ludgeristrasse","JACK & JONES","jackjones.com","7.62762","https://www.jackjones.com/nl/en/stores","4925198118045","<MISSING>","2819","Ludgeristrasse32 -33","48143"
"Münster","DE","<MISSING>","51.9613","Karstadt - CD1 - Fil.174 - Abt.241","JACK & JONES","jackjones.com","7.63048","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11398","Salzstr. 47 -50","48143"
"Münster","DE","<MISSING>","51.9608","Kaufhof - CD1 - Fil. 730 - Abt. 241","JACK & JONES","jackjones.com","7.62823","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15032","Ludgeristr.1","48143"
"Münster","DE","<MISSING>","51.9249","Robert Ley - Haus 12 - Münster","JACK & JONES","jackjones.com","7.57801","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11698","Weseler Str.649","48163"
"Münster","DE","<MISSING>","51.9604","Münster","JACK & JONES","jackjones.com","7.62785","https://www.jackjones.com/nl/en/stores","4925185708769","<MISSING>","2506","Ludgeristrasse6","48143"
