locator_domain,location_name,street_address,city,state,zip,country_code,store_number,phone,location_type,naics_code,latitude,longitude,hours_of_operation
www.marriott.com,RESIDENCE INN SAN DIEGO RANCHO BERNARDO/SCRIPPS POWAY,12011 Scripps Highlands Drive,San Diego,California,92131,US,SANNM,8586355724,Residence Inn,NO-DATA,32.936603,-117.107609,false,NO-DATA
www.marriott.com,RESIDENCE INN SAN DIEGO RANCHO BERNARDO/CARMEL MOUNTAIN RANCH,11002 Rancho Carmel Drive,San Diego,California,92128,US,SANRB,8586731900,Residence Inn,NO-DATA,32.976549,-117.083735,false,NO-DATA
www.marriott.com,RESIDENCE INN SAN DIEGO SORRENTO MESA/SORRENTO VALLEY,5995 Pacific Mesa Court,San Diego,California,92121,US,SANAA,8585529100,Residence Inn,NO-DATA,32.902018,-117.189613,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES SAN DIEGO RANCHO BERNARDO/SCRIPPS POWAY,12032 Scripps Highlands Drive,San Diego,California,92131,US,SANSH,8586355723,SpringHill Suites,NO-DATA,32.937014,-117.107759,false,NO-DATA
www.marriott.com,Four Points by Sheraton San Diego - SeaWorld,3888 Greenwood Street,San Diego,California,92110,US,SANFW,6192996633,Four Points by Sheraton,NO-DATA,32.756011,-117.205981,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES SAN DIEGO MISSION VALLEY,2401 Camino Del Rio North,San Diego,California,92108,US,SANSM,6195822838,SpringHill Suites,NO-DATA,32.771861,-117.137988,false,NO-DATA
www.marriott.com,Four Points by Sheraton San Diego Downtown Little Italy,1617 1st Avenue,San Diego,California,92101,US,SANPD,6192399600,Four Points by Sheraton,NO-DATA,32.722364,-117.163653,false,NO-DATA
www.marriott.com,Sheraton San Diego Hotel & Marina,1380 Harbor Island Drive,San Diego,California,92101,US,SANSI,6192912900,Sheraton,NO-DATA,32.727024,-117.197634,false,NO-DATA
www.marriott.com,"THE US GRANT, a Luxury Collection Hotel, San Diego",326 Broadway,San Diego,California,92101,US,SANLC,6192323121,The Luxury Collection,NO-DATA,32.715699,-117.161663,false,NO-DATA
www.marriott.com,Four Points by Sheraton San Diego,8110 Aero Drive,San Diego,California,92123,US,SANFP,8582778888,Four Points by Sheraton,NO-DATA,32.810028,-117.150495,false,NO-DATA
www.marriott.com,TownePlace Suites San Diego Airport/Liberty Station,2311 Lee Court,San Diego,California,92101,US,SANTA,6198814100,TownePlace Suites,NO-DATA,32.729475,-117.211717,false,NO-DATA
www.marriott.com,TownePlace Suites San Diego Central,8650 Tech Way,San Diego,California,92123,US,SANMT,8587379500,TownePlace Suites,NO-DATA,32.824394,-117.138947,false,NO-DATA
www.marriott.com,Sheraton Mission Valley San Diego Hotel,1433 Camino Del Rio South,San Diego,California,92108,US,SANVS,6192600111,Sheraton,NO-DATA,32.766081,-117.149519,false,NO-DATA
www.marriott.com,TownePlace Suites San Diego Downtown,1445 Sixth Avenue,San Diego,California,92101,US,SANTD,6197826400,TownePlace Suites,NO-DATA,32.720697,-117.159169,false,NO-DATA
www.marriott.com,COURTYARD SAN FRANCISCO DOWNTOWN,299 2nd Street,San Francisco,California,94105,US,SFOCD,4159470700,Courtyard,NO-DATA,37.785529,-122.396703,false,NO-DATA
www.marriott.com,COURTYARD SAN FRANCISCO DOWNTOWN/VAN NESS AVE.,1050 Van Ness Avenue,San Francisco,California,94109,US,SFOVN,4156734711,NO-DATA,NO-DATA,37.785464,-122.421181,false,NO-DATA
www.marriott.com,"HOTEL ADAGIO, AUTOGRAPH COLLECTION",550 Geary Street,San Francisco,California,94102,US,SFOAK,4157755000,Autograph Collection,NO-DATA,37.7871,-122.4125,false,NO-DATA
www.marriott.com,San Francisco Marriott Fisherman's Wharf,1250 Columbus Avenue,San Francisco,California,94133,US,SFOFW,4157757555,Marriott Hotels & Resorts,NO-DATA,37.805616,-122.417726,false,NO-DATA
www.marriott.com,"Marriott Vacation Club Pulse, San Francisco",2620 Jones Street,San Francisco,California,94133,US,SFOVM,4158854700,Marriott Vacation Club,NO-DATA,37.805361,-122.416847,false,NO-DATA
www.marriott.com,San Francisco Marriott Marquis,780 Mission Street,San Francisco,California,94103,US,SFODT,4158961600,Marriott Hotels & Resorts,NO-DATA,37.785004,-122.403901,false,NO-DATA
www.marriott.com,San Francisco Marriott Union Square,480 Sutter Street,San Francisco,California,94108,US,SFOUS,4153988900,Marriott Hotels & Resorts,NO-DATA,37.789381,-122.408382,false,NO-DATA
www.marriott.com,"The Ritz-Carlton, San Francisco",600 Stockton Street,San Francisco,California,94108,US,SFORZ,4152967465,The Ritz-Carlton,NO-DATA,37.791447,-122.40728,false,NO-DATA
www.marriott.com,Le Méridien San Francisco,333 Battery Street,San Francisco,California,94111,US,SFOMD,4152962900,Le Méridien,NO-DATA,37.79447,-122.400266,false,NO-DATA
www.marriott.com,"Palace Hotel, a Luxury Collection Hotel, San Francisco",2 New Montgomery Street,San Francisco,California,94105,US,SFOLC,4155121111,The Luxury Collection,NO-DATA,37.788599,-122.402019,false,NO-DATA
www.marriott.com,Sheraton Fisherman's Wharf Hotel,2500 Mason Street,San Francisco,California,94133,US,SFOSI,4153625500,Sheraton,NO-DATA,37.806826,-122.413552,false,NO-DATA
www.marriott.com,"San Francisco Proper, a Member of Design Hotels™","1100 Market Street, Hotel Entrance at 45 McAllister",San Francisco,California,94102,US,SFODS,4157357777,Design HotelsTM,NO-DATA,37.780885,-122.412677,false,NO-DATA
www.marriott.com,"The Ritz-Carlton Club, San Francisco",690 Market Street,San Francisco,California,94104,US,SFORF,4157819000,The Ritz-Carlton Destination Club,NO-DATA,37.7880216,-122.402905,false,NO-DATA
www.marriott.com,The St. Regis San Francisco,125 Third Street,San Francisco,California,94103,US,SFOXR,4152844000,St. Regis,NO-DATA,37.785924,-122.401551,false,NO-DATA
www.marriott.com,The Park Central San Francisco,50 Third Street,San Francisco,California,94103,US,SFOPC,4159746400,Westin Hotels & Resorts,NO-DATA,37.786869,-122.402984,false,NO-DATA
www.marriott.com,The Westin St. Francis San Francisco on Union Square,335 Powell Street,San Francisco,California,94102,US,SFOUW,4153977000,Westin Hotels & Resorts,NO-DATA,37.7878,-122.408826,false,NO-DATA
www.marriott.com,W SAN FRANCISCO,181 3rd Street,San Francisco,California,94103,US,SFOWH,4157775300,W Hotels,NO-DATA,37.785359,-122.400637,false,NO-DATA
www.marriott.com,Sheraton Los Angeles San Gabriel,303 East Valley Boulevard,San Gabriel,California,91776,US,LGBFP,6266390300,Sheraton,NO-DATA,34.080365,-118.097331,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites San Jose Airport,1755 North First Street,San Jose,California,95112,US,SJCFI,4084533133,Fairfield Inn & Suites,NO-DATA,37.370646,-121.917865,false,NO-DATA
www.marriott.com,COURTYARD SAN JOSE NORTH/SILICON VALLEY,111 Holger Way,San Jose,California,95134,US,SJCNO,4083833700,Courtyard,NO-DATA,37.4185766279697,-121.95354960858,false,NO-DATA
www.marriott.com,AC Hotel San Jose Downtown,350 West Santa Clara Street,San Jose,California,95113,US,SJCAC,4089240900,AC Hotels,NO-DATA,37.333222,-121.896161,false,NO-DATA
www.marriott.com,COURTYARD SAN JOSE AIRPORT,1727 Technology Drive,San Jose,California,95110,US,SJCCA,4084416111,Courtyard,NO-DATA,37.365301,-121.917128,false,NO-DATA
www.marriott.com,RESIDENCE INN SAN JOSE AIRPORT,10 Skyport Drive,San Jose,California,95110,US,SJCJR,4086500580,Residence Inn,NO-DATA,37.365711,-121.913514,false,NO-DATA
www.marriott.com,"THE GUILD HOTEL, SAN DIEGO, A TRIBUTE PORTFOLIO HOTEL",500 West Broadway,San Diego,California,92101,US,SANTX,6197956000,Tribute Portfolio,NO-DATA,32.715908,-117.167844,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites San Jose North/Silicon Valley,656 America Center Court,San Jose,California,95002,US,SJCNS,4087589550,Fairfield Inn & Suites,NO-DATA,37.421408,-121.978289,false,NO-DATA
www.marriott.com,San Jose Marriott,301 South Market Street,San Jose,California,95113,US,SJCSJ,4082801300,Marriott Hotels & Resorts,NO-DATA,37.330723,-121.887936,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES SAN JOSE AIRPORT,10 Skyport Drive,San Jose,California,95110,US,SJCJS,4086500590,SpringHill Suites,NO-DATA,37.366094,-121.913386,false,NO-DATA
www.marriott.com,RESIDENCE INN SAN JOSE NORTH/SILICON VALLEY,656 America Center Court,San Jose,California,95002,US,SJCRN,4087589550,Residence Inn,NO-DATA,37.421383,-121.978289,false,NO-DATA
www.marriott.com,RESIDENCE INN SAN JOSE SOUTH,6111 San Ignacio Avenue,San Jose,California,95119,US,SJCRI,4082267676,Residence Inn,NO-DATA,37.232806,-121.772793,false,NO-DATA
www.marriott.com,Aloft San Jose Cupertino,4241 Moorpark Avenue,San Jose,California,95129,US,SJCJC,4088640300,Aloft Hotels,NO-DATA,37.316345,-121.977256,false,NO-DATA
www.marriott.com,TownePlace Suites San Jose Cupertino,440 Saratoga Avenue,San Jose,California,95129,US,SJCTS,4089845903,TownePlace Suites,NO-DATA,37.319515,-121.973026,false,NO-DATA
www.marriott.com,Four Points by Sheraton San Jose Airport,1471 North 4th Street,San Jose,California,95112,US,SJCJF,4084520200,Four Points by Sheraton,NO-DATA,37.36454,-121.908356,false,NO-DATA
www.marriott.com,RESIDENCE INN DANA POINT SAN JUAN CAPISTRANO,33711 Camino Capistrano,San Juan Capistrano,California,92675,US,SNASJ,9494433600,Residence Inn,NO-DATA,33.473415,-117.675321,false,NO-DATA
www.marriott.com,Aloft Santa Clara,510 America Center Court,San Jose,California,95002,US,SJCSL,4082633900,Aloft Hotels,NO-DATA,37.417556,-121.976232,false,NO-DATA
www.marriott.com,The Westin San Jose,302 South Market Street,San Jose,California,95113,US,SJCWI,4082952000,Westin Hotels & Resorts,NO-DATA,37.330906,-121.887672,false,NO-DATA
www.marriott.com,Four Points by Sheraton San Jose Downtown,211 S. First Street,San Jose,California,95113,US,SJCFP,4082828800,Four Points by Sheraton,NO-DATA,37.332123,-121.888193,false,NO-DATA
www.marriott.com,COURTYARD SAN LUIS OBISPO,1605 Calle Joaquin Road,San Luis Obispo,California,93405,US,SBPCY,8057864200,Courtyard,NO-DATA,35.24296,-120.683551,false,NO-DATA
www.marriott.com,COURTYARD SAN MARCOS,625 Commercial Loop,San Marcos,Texas,78666,US,AUSSM,5123597550,Courtyard,NO-DATA,29.824799,-97.989574,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Austin San Marcos,1250 North IH-35,San Marcos,Texas,78666,US,AUSFM,5123960131,Fairfield Inn & Suites,NO-DATA,29.8863,-97.9178,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites San Diego North/San Marcos,227 West San Marcos Boulevard,San Marcos,California,92069,US,SANES,7608910111,Fairfield Inn & Suites,NO-DATA,33.1401,-117.165111,false,NO-DATA
www.marriott.com,COURTYARD SAN RAMON,18090 San Ramon Valley Blvd,San Ramon,California,94583,US,OAKRM,9258662900,Courtyard,NO-DATA,37.757815,-121.96621,false,NO-DATA
www.marriott.com,RESIDENCE INN SAN DIEGO NORTH/SAN MARCOS,1245 Los Vallecitos Boulevard,San Marcos,California,92069,US,SANMC,7605919828,Residence Inn,NO-DATA,33.144866,-117.189613,false,NO-DATA
www.marriott.com,San Mateo Marriott San Francisco Airport,1770 South Amphlett Blvd,San Mateo,California,94402,US,SFOSA,6506536000,Marriott Hotels & Resorts,NO-DATA,37.556068,-122.299619,false,NO-DATA
www.marriott.com,RESIDENCE INN SAN FRANCISCO AIRPORT/SAN MATEO,2000 Winward Way,San Mateo,California,94404,US,SFOSM,6505744700,Residence Inn,NO-DATA,37.5558,-122.28329,false,NO-DATA
www.marriott.com,Four Points by Sheraton San Rafael Marin County,1010 Northgate Drive,San Rafael,California,94903,US,SFOFR,4154798800,Four Points by Sheraton,NO-DATA,38.008722,-122.545616,false,NO-DATA
www.marriott.com,RESIDENCE INN SAN RAMON,1071 Market Place,San Ramon,California,94583,US,OAKRS,9252779292,Residence Inn,NO-DATA,37.763457,-121.952741,false,NO-DATA
www.marriott.com,COURTYARD RICHMOND AIRPORT,5400 Williamsburg Road,Sandston,Virginia,23150,US,RICAP,8046520500,Courtyard,NO-DATA,37.517932,-77.340602,false,NO-DATA
www.marriott.com,San Ramon Marriott,2600 Bishop Drive,San Ramon,California,94583,US,OAKSR,9258679200,Marriott Hotels & Resorts,NO-DATA,37.764218,-121.965404,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Sandusky,6220 Milan Road,Sandusky,Ohio,44870,US,CLESD,4196219500,Fairfield Inn & Suites,NO-DATA,41.394464,-82.650951,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Richmond Airport,5252 Airport Square Lane,Sandston,Virginia,23150,US,RICSD,8042261100,Fairfield Inn & Suites,NO-DATA,37.519514,-77.341242,false,NO-DATA
www.marriott.com,COURTYARD SALT LAKE CITY SANDY,10701 S Holiday Park Drive,Sandy,Utah,84070,US,SLCSD,8015713600,Courtyard,NO-DATA,40.557445,-111.895765,false,NO-DATA
www.marriott.com,COURTYARD COSTA MESA SOUTH COAST METRO,3002 South Harbor Boulevard,Santa Ana,California,92704,US,SNASA,7145451001,Courtyard,NO-DATA,33.707086,-117.919746,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES ORLANDO NORTH/SANFORD,201 North Towne Road,Sanford,Florida,32771,US,MCOSH,4079951000,SpringHill Suites,NO-DATA,28.810192,-81.336588,false,NO-DATA
www.marriott.com,COURTYARD SANTA ANA ORANGE COUNTY,8 MacArthur Place,Santa Ana,California,92707,US,SNAOG,7146689993,Courtyard,NO-DATA,33.699254,-117.865921,false,NO-DATA
www.marriott.com,AC Hotel San Jose Santa Clara,2970 Lakeside Drive,Santa Clara,California,95054,US,SJCCL,4084962950,AC Hotels,NO-DATA,37.385358,-121.980525,false,NO-DATA
www.marriott.com,RESIDENCE INN SALT LAKE CITY SANDY,270 West 10000 South,Sandy,Utah,84070,US,SLCSY,8015615005,Residence Inn,NO-DATA,40.56962,-111.898081,false,NO-DATA
www.marriott.com,"The Ritz-Carlton Bacara, Santa Barbara",8301 Hollister Avenue,Santa Barbara,California,93117,US,SBARZ,8059680100,The Ritz-Carlton,NO-DATA,34.433981,-119.920475,false,NO-DATA
www.marriott.com,Fairfield Inn Santa Clarita Valencia,25340 The Old Road,Santa Clarita,California,91381,US,LAXVL,6612902828,Fairfield Inn & Suites,NO-DATA,34.378473,-118.569625,false,NO-DATA
www.marriott.com,TownePlace Suites San Jose Santa Clara,2877 Lakeside Drive,Santa Clara,California,95054,US,SJCSN,4089699900,TownePlace Suites,NO-DATA,37.383815,-121.979228,false,NO-DATA
www.marriott.com,Santa Clara Marriott,2700 Mission College Boulevard,Santa Clara,California,95054,US,SJCGA,4089881500,Marriott Hotels & Resorts,NO-DATA,37.390687,-121.974279,false,NO-DATA
www.marriott.com,Element Santa Clara,1950 Wyatt Drive,Santa Clara,California,95054,US,SJCEL,4088093838,Element Hotels,NO-DATA,37.388492,-121.959089,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Santa Fe,3625 Cerrillos Road,Santa Fe,New Mexico,87507,US,SAFFE,5054743900,NO-DATA,NO-DATA,35.646147,-106.007175,false,NO-DATA
www.marriott.com,"HOTEL PARADOX, AUTOGRAPH COLLECTION",611 Ocean Street,Santa Cruz,California,95060,US,SJCAK,8314257100,Autograph Collection,NO-DATA,36.976931,-122.020525,false,NO-DATA
www.marriott.com,RESIDENCE INN SANTA CLARITA VALENCIA,25320 The Old Road,Santa Clarita,California,91381,US,LAXVA,6612902800,Residence Inn,NO-DATA,34.378128,-118.568724,false,NO-DATA
www.marriott.com,COURTYARD SANTA FE,3347 Cerrillos Road,Santa Fe,New Mexico,87507,US,SAFCY,5054732800,Courtyard,NO-DATA,35.648537,-106.002835,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Santa Cruz,2956 Mission Street,Santa Cruz,California,95060,US,SJCCR,8314200777,Fairfield Inn & Suites,NO-DATA,36.960021,-122.058969,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Santa Maria,2061 North Roemer Court,Santa Maria,California,93454,US,SMXFI,8059258500,Fairfield Inn & Suites,NO-DATA,34.975862,-120.434472,false,NO-DATA
www.marriott.com,RESIDENCE INN SANTA FE,1698 Galisteo Street,Santa Fe,New Mexico,87505,US,SAFNM,5059887300,Residence Inn,NO-DATA,35.661637,-105.949683,false,NO-DATA
www.marriott.com,"LA POSADA DE SANTA FE, A TRIBUTE PORTFOLIO RESORT & SPA",330 East Palace Avenue,Santa Fe,New Mexico,87501,US,SAFLC,5059860000,Tribute Portfolio,NO-DATA,35.686024,-105.932794,false,NO-DATA
www.marriott.com,JW MARRIOTT SANTA MONICA LE MERIGOT,1740 Ocean Avenue,Santa Monica,California,90401,US,LAXLM,3103959700,JW Marriott,NO-DATA,34.008706,-118.492041,false,NO-DATA
www.marriott.com,COURTYARD SANTA MONICA,425 Colorado Avenue,Santa Monica,California,90401,US,LAXMO,3103941700,Courtyard,NO-DATA,34.014726,-118.491455,false,NO-DATA
www.marriott.com,"Santa Monica Proper Hotel, Santa Monica, a Member of Design Hotels™",700 Wilshire Boulevard,Santa Monica,California,90401,US,LAXDA,8332770737,Design HotelsTM,NO-DATA,34.021575,-118.494717,false,NO-DATA
www.marriott.com,Le Méridien Delfina Santa Monica,530 Pico Boulevard,Santa Monica,California,90405,US,LAXDM,3103999344,Le Méridien,NO-DATA,34.010535,-118.485711,false,NO-DATA
www.marriott.com,The Westin San Diego,400 West Broadway,San Diego,California,92101,US,SANWS,6192394500,Westin Hotels & Resorts,NO-DATA,32.7157,-117.166499,false,NO-DATA
www.marriott.com,The Westin San Diego Gaslamp Quarter,910 Broadway Circle,San Diego,California,92101,US,SANWI,6192392200,Westin Hotels & Resorts,NO-DATA,32.715409,-117.162162,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Santee,9074 Old Number Six Highway,Santee,South Carolina,29142,US,CAEFE,8038547070,Fairfield Inn & Suites,NO-DATA,33.483042,-80.467192,false,NO-DATA
www.marriott.com,COURTYARD SANTA ROSA,175 Railroad Street,Santa Rosa,California,95401,US,STSCY,7075739000,Courtyard,NO-DATA,38.435313,-122.720017,false,NO-DATA
www.marriott.com,"ART OVATION HOTEL, AUTOGRAPH COLLECTION",1255 North Palm Avenue,Sarasota,Florida,34236,US,SRQSA,9413160808,Autograph Collection,NO-DATA,27.336553,-82.544847,false,NO-DATA
www.marriott.com,TownePlace Suites Mobile Saraland,2954 Township Boulevard,Saraland,Alabama,36571,US,MOBSL,2513331103,TownePlace Suites,NO-DATA,30.79967,-88.109776,false,NO-DATA
www.marriott.com,COURTYARD SARASOTA UNIVERSITY PARK/LAKEWOOD RANCH AREA,8305 Tourist Center Drive,Sarasota,Florida,34201,US,SRQBT,9413602626,Courtyard,NO-DATA,27.3903083801269,-82.4566116333,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Mobile Saraland,2950 Township Boulevard,Saraland,Alabama,36571,US,MOBSA,2514068572,Fairfield Inn & Suites,NO-DATA,30.799911,-88.108972,false,NO-DATA
www.marriott.com,RESIDENCE INN SARASOTA BRADENTON,1040 University Parkway,Sarasota,Florida,34234,US,SRQRI,9413581468,NO-DATA,NO-DATA,27.381839,-82.550199,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES SARASOTA BRADENTON,1020 University Parkway,Sarasota,Florida,34234,US,SRQSH,9413583385,SpringHill Suites,NO-DATA,27.381637,-82.548931,false,NO-DATA
www.marriott.com,COURTYARD SARASOTA BRADENTON AIRPORT,850 University Parkway,Sarasota,Florida,34234,US,SRQCY,9413553337,Courtyard,NO-DATA,27.381311,-82.553582,false,NO-DATA
www.marriott.com,"The Ritz-Carlton, Sarasota",1111 Ritz-Carlton Drive,Sarasota,Florida,34236,US,SRQRZ,9413092000,The Ritz-Carlton,NO-DATA,27.337632,-82.548484,false,NO-DATA
www.marriott.com,"THE SARASOTA MODERN, A TRIBUTE PORTFOLIO HOTEL",1290 Boulevard of the Arts,Sarasota,Florida,34236,US,SRQTX,9419061290,Tribute Portfolio,NO-DATA,27.341047,-82.545136,false,NO-DATA
www.marriott.com,Aloft Sarasota,1401 Ringling Boulevard,Sarasota,Florida,34236,US,SRQAL,9418700900,Aloft Hotels,NO-DATA,27.333941,-82.541514,false,NO-DATA
www.marriott.com,COURTYARD SARATOGA SPRINGS,11 Excelsior Ave,Saratoga Springs,New York,12866,US,ALBSS,5182260538,Courtyard,NO-DATA,43.088519,-73.778877,false,NO-DATA
www.marriott.com,The Westin Sarasota,100 Marina View Drive,Sarasota,Florida,34236,US,SRQWI,9412174777,Westin Hotels & Resorts,NO-DATA,27.336364,-82.547421,false,NO-DATA
www.marriott.com,"MANSION ON FORSYTH PARK, AUTOGRAPH COLLECTION",700 Drayton St.,Savannah,Georgia,31401,US,SAVAD,9122385158,Autograph Collection,NO-DATA,32.067571,-81.094226,false,NO-DATA
www.marriott.com,RESIDENCE INN SARATOGA SPRINGS,295 Excelsior Ave.,Saratoga Springs,New York,12866,US,ALBSA,5185849600,NO-DATA,NO-DATA,43.092364,-73.760135,false,NO-DATA
www.marriott.com,COURTYARD SAVANNAH DOWNTOWN/HISTORIC DISTRICT,415 West Liberty St.,Savannah,Georgia,31401,US,SAVDT,9127908287,Courtyard,NO-DATA,32.075576,-81.098121,false,NO-DATA
www.marriott.com,"THE BOHEMIAN HOTEL SAVANNAH RIVERFRONT, AUTOGRAPH COLLECTION",102 West Bay Street,Savannah,Georgia,31401,US,SAVAK,9127213800,Autograph Collection,NO-DATA,32.081653,-81.092535,false,NO-DATA
www.marriott.com,COURTYARD SAVANNAH MIDTOWN,6703 Abercorn Street,Savannah,Georgia,31405,US,SAVCH,9123547878,Courtyard,NO-DATA,32.015385,-81.112758,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Savannah Airport,10 Stephen S. Green Drive,Savannah,Georgia,31408,US,SAVFA,9129659777,Fairfield Inn & Suites,NO-DATA,32.140374,-81.236747,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Savannah Downtown/Historic District,135 Martin Luther King Jr Boulevard,Savannah,Georgia,31401,US,SAVFD,9122361777,Fairfield Inn & Suites,NO-DATA,32.079492,-81.098556,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Savannah I-95 South,17027 Abercorn St. (Exit 94),Savannah,Georgia,31419,US,SAVAB,9129255050,Fairfield Inn & Suites,NO-DATA,32.004125,-81.278897,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Savannah Midtown,5801 Abercorn Street,Savannah,Georgia,31405,US,SAVMD,9122980800,Fairfield Inn & Suites,NO-DATA,32.022224,-81.110899,false,NO-DATA
www.marriott.com,JW MARRIOTT SAVANNAH PLANT RIVERSIDE DISTRICT,400 West River Street,Savannah,Georgia,31401,US,SAVJW,9123739100,JW Marriott,NO-DATA,32.083242,-81.09515,false,NO-DATA
www.marriott.com,Savannah Marriott Riverfront,100 General McIntosh Boulevard,Savannah,Georgia,31401,US,SAVRF,9122337722,Marriott Hotels & Resorts,NO-DATA,32.07841,-81.082371,false,NO-DATA
www.marriott.com,RESIDENCE INN SAVANNAH MIDTOWN,5710 White Bluff Road,Savannah,Georgia,31405,US,SAVRI,9123563266,Residence Inn,NO-DATA,32.02187,-81.113243,false,NO-DATA
www.marriott.com,RESIDENCE INN SAVANNAH DOWNTOWN/HISTORIC DISTRICT,500 West Charlton Street,Savannah,Georgia,31401,US,SAVDV,9122339996,Residence Inn,NO-DATA,32.074667,-81.099474,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES SAVANNAH AIRPORT,One Jay R. Turner Drive (Exit 104),Savannah,Georgia,31408,US,SAVSA,9123305555,SpringHill Suites,NO-DATA,32.140689,-81.234316,false,NO-DATA
www.marriott.com,"Perry Lane Hotel, a Luxury Collection Hotel, Savannah",256 East Perry Street,Savannah,Georgia,31401,US,SAVLC,9124159000,The Luxury Collection,NO-DATA,32.074685,-81.091542,false,NO-DATA
www.marriott.com,TownePlace Suites Savannah Airport,4 Jay R Turner Drive,Savannah,Georgia,31408,US,SAVAA,9126297775,NO-DATA,NO-DATA,32.140434,-81.233833,false,NO-DATA
www.marriott.com,"THE ALIDA, SAVANNAH, A TRIBUTE PORTFOLIO HOTEL",412 Williamson Street,Savannah,Georgia,31401,US,SAVTX,9127157000,Tribute Portfolio,NO-DATA,32.082657,-81.09523,false,NO-DATA
www.marriott.com,TownePlace Suites Savannah Midtown,11309 Abercorn Street,Savannah,Georgia,31419,US,SAVTA,9129209080,TownePlace Suites,NO-DATA,31.980056,-81.143829,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Chicago Schaumburg,700 National Parkway,Schaumburg,Illinois,60173,US,CHIZS,8475413347,Fairfield Inn & Suites,NO-DATA,42.041742,-88.050783,false,NO-DATA
www.marriott.com,RENAISSANCE SCHAUMBURG CONVENTION CENTER HOTEL,1551 N. Thoreau Dr.,Schaumburg,Illinois,60173,US,CHIRS,8473034100,Renaissance Hotels,NO-DATA,42.060915,-88.042461,false,NO-DATA
www.marriott.com,COURTYARD CHICAGO SCHAUMBURG/WOODFIELD MALL,1311 American Lane,Schaumburg,Illinois,60173,US,CHICS,8476198100,NO-DATA,NO-DATA,42.046107,-88.04752,false,NO-DATA
www.marriott.com,Chicago Marriott Schaumburg,50 N Martingale Road,Schaumburg,Illinois,60173,US,CHISB,8472400100,Marriott Hotels & Resorts,NO-DATA,42.030233,-88.031979,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES CHICAGO SCHAUMBURG/WOODFIELD MALL,1550 McConnor Parkway,Schaumburg,Illinois,60173,US,CHISG,8479951500,SpringHill Suites,NO-DATA,42.056036,-88.041439,false,NO-DATA
www.marriott.com,TownePlace Suites Chicago Schaumburg,750 National Parkway,Schaumburg,Illinois,60173,US,CHIXS,8475418771,TownePlace Suites,NO-DATA,42.041742,-88.050772,false,NO-DATA
www.marriott.com,RESIDENCE INN CHICAGO SCHAUMBURG/WOODFIELD MALL,1610 McConnor Parkway,Schaumburg,Illinois,60173,US,CHISM,8475179200,Residence Inn,NO-DATA,42.057013,-88.040383,false,NO-DATA
www.marriott.com,COURTYARD SCHENECTADY AT MOHAWK HARBOR,240 Harborside Drive,Schenectady,New York,12305,US,SCHCY,5185796620,Courtyard,NO-DATA,42.826244,-73.931181,false,NO-DATA
www.marriott.com,Four Points by Sheraton Chicago O'Hare Airport,10249 West Irving Park Road,Schiller Park,Illinois,60176,US,CHIFP,8476716000,Four Points by Sheraton,NO-DATA,41.957185,-87.882941,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites San Antonio NE/Schertz,5008 Corridor Loop Road,Schertz,Texas,78154,US,SATNE,2106581466,Fairfield Inn & Suites,NO-DATA,29.600363,-98.275091,false,NO-DATA
www.marriott.com,Four Points by Sheraton Santa Cruz Scotts Valley,5030 Scotts Valley Drive,Scotts Valley,California,95066,US,SJCFV,8314381500,NO-DATA,NO-DATA,37.0538,-122.0126,false,NO-DATA
www.marriott.com,COURTYARD SCOTTSDALE AT MAYO CLINIC,13444 East Shea Boulevard,Scottsdale,Arizona,85259,US,PHXMY,4808604000,Courtyard,NO-DATA,33.582466,-111.789556,false,NO-DATA
www.marriott.com,The Westin Savannah Harbor Golf Resort & Spa,1 Resort Drive,Savannah,Georgia,31421,US,SAVWI,9122012000,Westin Hotels & Resorts,NO-DATA,32.083212,-81.086427,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Scottsbluff,902 Winter Creek Drive,Scottsbluff,Nebraska,69361,US,BFFFI,3086333500,Fairfield Inn & Suites,NO-DATA,41.875245,-103.650071,false,NO-DATA
